FID,ID,SiteID,Class,Type,VD,HD,PPD,Waypoint,Accuracy,Latitude,Longitude,Complete,comments,Picture,Complete_D
413,277,Coho_survey_Reaches-099,Permenant,Falls,5.000000000000000,0.000000000000000,0.100000000000000,637.000000000000000,10.000000000000000,46.860256999999997,-124.028972000000000,0,"VD approximate; no HD measuements (n/a on datacard); vertical face, see pics", ,No
414,278,Coho_survey_Reaches-103,Transient,"LWD, Debris Jam",0.600000000000000,0.600000000000000,0.100000000000000,593.000000000000000,6.000000000000000,46.923408000000002,-123.411283000000000,0,partially blown out, ,No
415,279,Coho_survey_Reaches-103,Permenant,Bedrock Slide,0.900000000000000,1.700000000000000,0.400000000000000,604.000000000000000,14.000000000000000,46.915213000000001,-123.399477000000000,0, , ,No
416,280,Coho_survey_Reaches-103,Transient,Falls,0.750000000000000,1.300000000000000,0.150000000000000,605.000000000000000,10.000000000000000,46.914769999999997,-123.396319000000010,0,gradient slowly increasing, ,No
417,281,Coho_survey_Reaches-103,Permenant,Falls,4.480000000000000,12.390000000000001,0.050000000000000,609.000000000000000,11.000000000000000,46.914299999999997,-123.393576000000000,-1,series, ,Yes
418,282,Coho_survey_Reaches-104,Transient,Beaver Dam,0.600000000000000,2.000000000000000,0.300000000000000,141.000000000000000,3.000000000000000,47.209260999999998,-123.669507999999990,0, , ,No
419,283,Coho_survey_Reaches-104,Transient,Beaver Dam,0.600000000000000,1.800000000000000,0.400000000000000,142.000000000000000,3.000000000000000,47.209577000000003,-123.669845000000000,0, , ,No
420,284,Coho_survey_Reaches-104,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,144.000000000000000,3.000000000000000,47.212553000000000,-123.672649000000010,0,no measurements obtained, ,No
421,285,Coho_survey_Reaches-106,Transient,"Falls, LWD",1.300000000000000,0.700000000000000,0.400000000000000,681.000000000000000,11.000000000000000,47.153846000000001,-123.944883000000000,0, , ,No
422,286,Coho_survey_Reaches-106,Transient,Beaver Dam,1.500000000000000,0.700000000000000,0.400000000000000,682.000000000000000,7.000000000000000,47.152952999999997,-123.944957000000000,-1, , ,Yes
423,287,Coho_survey_Reaches-106,Transient,Beaver Dam,0.800000000000000,0.400000000000000,0.450000000000000,683.000000000000000,18.000000000000000,47.149411999999998,-123.946776000000000,0, , ,No
424,288,Coho_survey_Reaches-112,Transient,"Falls, LWD",0.700000000000000,0.700000000000000,0.300000000000000,644.000000000000000,7.000000000000000,46.525391999999997,-123.221279999999990,0, , ,No
425,289,Coho_survey_Reaches-199,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,811.000000000000000,10.000000000000000,46.912486000000001,-123.952828000000000,0,no measurements taken, ,No
426,290,Coho_survey_Reaches-199,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,812.000000000000000,7.000000000000000,46.912421999999999,-123.951713000000000,0,no measurements taken, ,No
427,291,Coho_survey_Reaches-199,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,813.000000000000000,4.000000000000000,46.912309000000000,-123.950146000000000,0,old; no measurements taken, ,No
428,292,Coho_survey_Reaches-200,Permenant,Cascade,0.800000000000000,7.000000000000000,0.200000000000000,566.000000000000000,10.000000000000000,47.105260000000001,-123.718655000000000,0,NEED AMY'S EYE HEIGHT, ,No
429,293,Coho_survey_Reaches-200,Permenant,Falls,2.500000000000000,11.500000000000000,0.800000000000000,568.000000000000000,9.000000000000000,47.105927000000001,-123.716728000000000,-1,"two tier falls, measuremtns combination of tiers", ,Yes
430,294,Coho_survey_Reaches-203,Transient,Beaver Dam,1.000000000000000,2.000000000000000,0.200000000000000,755.000000000000000,7.000000000000000,46.798332000000002,-123.352760000000000,0, , ,No
431,295,Coho_survey_Reaches-203,Transient,Debris Jam,0.700000000000000,1.700000000000000,0.300000000000000,756.000000000000000,8.000000000000000,46.798651999999997,-123.352935000000000,0, , ,No
432,296,Coho_survey_Reaches-203,Transient,Beaver Dam,1.000000000000000,2.200000000000000,0.850000000000000,757.000000000000000,4.000000000000000,46.798642000000001,-123.352886000000000,0, , ,No
433,297,Coho_survey_Reaches-203,Transient,Beaver Dam,1.000000000000000,2.400000000000000,0.500000000000000,758.000000000000000,5.000000000000000,46.798779000000003,-123.352959000000000,0, , ,No
434,298,Coho_survey_Reaches-203,Transient,Beaver Dam,0.700000000000000,1.800000000000000,0.150000000000000,760.000000000000000,7.000000000000000,46.799081999999999,-123.353262000000000,0, , ,No
435,299,Coho_survey_Reaches-203,Transient,Beaver Dam,0.950000000000000,2.000000000000000,0.500000000000000,761.000000000000000,6.000000000000000,46.799078999999999,-123.353440000000010,0, , ,No
436,300,Coho_survey_Reaches-203,Transient,"Falls, LWD",1.000000000000000,0.700000000000000,0.500000000000000,773.000000000000000,7.000000000000000,46.802992000000003,-123.360642000000000,0, , ,No
437,301,Coho_survey_Reaches-203,Transient,Debris Jam,0.300000000000000,1.200000000000000,0.200000000000000,774.000000000000000,8.000000000000000,46.802768000000000,-123.360010000000000,0,sub-t at DJ, ,No
438,302,Coho_survey_Reaches-203,Transient,Debris Jam,0.200000000000000,0.400000000000000,0.200000000000000,776.000000000000000,16.000000000000000,46.802798000000003,-123.359880000000000,0, , ,No
439,303,Coho_survey_Reaches-203,Transient,Falls,0.900000000000000,0.700000000000000,0.150000000000000,786.000000000000000,14.000000000000000,46.803744000000002,-123.362579000000000,0,rootwad, ,No
440,304,Coho_survey_Reaches-203,Transient,Debris Jam,1.000000000000000,0.300000000000000,0.000000000000000,790.000000000000000,18.000000000000000,46.804608999999999,-123.364227000000000,0,flow just sepage out of base of DJ, ,No
441,305,Coho_survey_Reaches-204,Permenant,Falls,1.710000000000000,1.500000000000000,0.500000000000000,778.000000000000000,8.000000000000000,46.527977999999997,-123.198538000000000,-1, , ,Yes
442,306,Coho_survey_Reaches-204,Transient,LWD,1.000000000000000,0.600000000000000,0.200000000000000,779.000000000000000,6.000000000000000,46.527707999999997,-123.198448000000000,0, , ,No
443,307,Coho_survey_Reaches-204,Transient,"Falls, LWD",0.600000000000000,0.300000000000000,0.400000000000000,780.000000000000000,10.000000000000000,46.527478000000002,-123.198275000000000,0,very large log jam; small falls from jam, ,No
444,308,Coho_survey_Reaches-204,Transient,"LWD, Debris Jam",1.300000000000000,1.500000000000000,0.250000000000000,782.000000000000000,8.000000000000000,46.526330000000002,-123.199485999999990,0, , ,No
445,309,Coho_survey_Reaches-207,Permenant,Falls,1.930000000000000,5.480000000000000,1.500000000000000,617.000000000000000,10.000000000000000,47.044910999999999,-123.607145000000000,-1, , ,Yes
446,310,Coho_survey_Reaches-207,Permenant,Falls,2.910000000000000,6.250000000000000,0.000000000000000,618.000000000000000,7.000000000000000,47.044502999999999,-123.606669000000000,-1,PPD deep! Could not obtain, ,Yes
447,311,Coho_survey_Reaches-210,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,679.000000000000000,10.000000000000000,47.317844999999998,-123.827585000000000,0,no measurements taken, ,No
448,312,Coho_survey_Reaches-210,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,680.000000000000000,15.000000000000000,47.319737000000003,-123.829554000000000,0,no measurements taken, ,No
449,313,Coho_survey_Reaches-212,Transient,Debris Jam,0.500000000000000,1.600000000000000,0.300000000000000,775.000000000000000,14.000000000000000,47.060699999999997,-123.325466000000010,0, , ,No
450,314,Coho_survey_Reaches-212,Transient,"Falls, Debris Jam",0.900000000000000,0.700000000000000,0.050000000000000,785.000000000000000,8.000000000000000,47.073293000000000,-123.319810000000000,0, , ,No
451,315,Coho_survey_Reaches-214,Transient,"LWD, Debris Jam",1.480000000000000,1.000000000000000,1.050000000000000,747.000000000000000,11.000000000000000,47.293748999999998,-123.634539000000000,0,passage under barrier,video,No
452,316,Coho_survey_Reaches-214,Permenant,Falls,0.600000000000000,0.700000000000000,1.100000000000000,748.000000000000000,8.000000000000000,47.293747000000003,-123.634429999999990,0, , ,No
453,317,Coho_survey_Reaches-214,Permenant,Falls,0.500000000000000,1.200000000000000,0.950000000000000,749.000000000000000,8.000000000000000,47.293706999999998,-123.634176999999990,0, , ,No
454,318,Coho_survey_Reaches-214,Transient,"Falls, LWD",0.550000000000000,0.600000000000000,0.300000000000000,750.000000000000000,0.000000000000000,47.293812000000003,-123.633030000000010,0,no wypt accuracy recorded, ,No
455,319,Coho_survey_Reaches-216,Transient,Beaver Dam,1.100000000000000,1.500000000000000,0.200000000000000,818.000000000000000,7.000000000000000,47.156579000000001,-123.546093000000000,0, , ,No
456,320,Coho_survey_Reaches-216,Transient,Beaver Dam,0.600000000000000,1.700000000000000,0.300000000000000,820.000000000000000,5.000000000000000,47.157635999999997,-123.546380000000000,0, , ,No
457,321,Coho_survey_Reaches-219,Permenant,Falls,4.500000000000000,3.900000000000000,0.000000000000000,739.000000000000000,11.000000000000000,46.665441000000001,-123.269981000000000,-1,unable to measure PPD, ,Yes
458,322,Coho_survey_Reaches-223,Transient,Beaver Dam,1.700000000000000,2.310000000000000,0.100000000000000,622.000000000000000,8.000000000000000,46.947423000000001,-123.569218000000010,-1,small spill over pool on side with PPD of 0.5, ,Yes
459,323,Coho_survey_Reaches-223,Permenant,Falls,1.000000000000000,0.000000000000000,0.100000000000000,625.000000000000000,12.000000000000000,46.944783000000001,-123.567854000000000,0, , ,No
460,324,Coho_survey_Reaches-223,Transient,LWD,1.500000000000000,0.000000000000000,0.600000000000000,625.000000000000000,12.000000000000000,46.944783000000001,-123.567854000000000,-1,"log jam, complete barrier? Just above falls", ,Yes
461,325,Coho_survey_Reaches-223,Transient,"Falls, LWD",1.000000000000000,0.000000000000000,0.000000000000000,626.000000000000000,8.000000000000000,46.944025000000003,-123.568171000000010,0,habitat shift; headwater marsh above, ,No
462,326,Coho_survey_Reaches-223,Transient,Beaver Dam,2.000000000000000,0.000000000000000,0.200000000000000,627.000000000000000,7.000000000000000,46.942815000000003,-123.568203000000000,-1,~10m long, ,Yes
463,327,Coho_survey_Reaches-224,Transient,Falls,1.500000000000000,1.800000000000000,0.900000000000000,571.000000000000000,13.000000000000000,46.476163000000000,-123.330305999999990,-1,LWD/boulder falls, ,Yes
464,328,Coho_survey_Reaches-224,Permenant,Falls,1.100000000000000,2.100000000000000,0.800000000000000,572.000000000000000,11.000000000000000,46.475771000000002,-123.331123000000010,0,a series of two falls with second falls wypt573 ~10m upstream of this falls, ,No
465,329,Coho_survey_Reaches-224,Permenant,Falls,2.400000000000000,4.000000000000000,0.600000000000000,573.000000000000000,11.000000000000000,46.475726999999999,-123.331158000000000,-1,a series of two falls with first falls wypt572 ~10m downstream of this falls, ,Yes
466,330,Coho_survey_Reaches-239,Transient,Debris Jam,0.900000000000000,1.300000000000000,0.100000000000000,817.000000000000000,8.000000000000000,47.151268000000002,-123.349779000000000,0,"flow goes under rootwad, no clear passage", ,No
467,331,Coho_survey_Reaches-240,Transient,"Falls, LWD",1.700000000000000,0.240000000000000,0.650000000000000,631.000000000000000,8.000000000000000,46.485514999999999,-123.302260000000000,-1, , ,Yes
468,332,Coho_survey_Reaches-240,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,632.000000000000000,12.000000000000000,46.485712999999997,-123.304080000000000,0,no measurements collected, ,No
469,333,Coho_survey_Reaches-240,Transient,"Chute, LWD",0.000000000000000,0.000000000000000,0.000000000000000,633.000000000000000,10.000000000000000,46.485652999999999,-123.304272999999990,0,no measurements collected, ,No
470,334,Coho_survey_Reaches-240,Transient,LWD,1.200000000000000,1.400000000000000,0.350000000000000,634.000000000000000,10.000000000000000,46.485545000000002,-123.306175000000000,0, , ,No
471,335,Coho_survey_Reaches-240,Transient,LWD,1.400000000000000,1.100000000000000,0.300000000000000,635.000000000000000,12.000000000000000,46.485447999999998,-123.308262000000000,0, , ,No
472,336,Coho_survey_Reaches-248,Transient,LWD,4.300000000000000,5.200000000000000,0.300000000000000,652.000000000000000,6.000000000000000,46.425958999999999,-123.173044000000000,0,"water seeping from bottom, not coming over top", ,No
473,337,Coho_survey_Reaches-248,Transient,LWD,0.700000000000000,1.000000000000000,0.600000000000000,653.000000000000000,6.000000000000000,46.425666999999997,-123.173834000000000,0, , ,No
474,338,Coho_survey_Reaches-248,Transient,"LWD, Debris Jam",1.800000000000000,2.000000000000000,0.600000000000000,654.000000000000000,8.000000000000000,46.425409999999999,-123.174781000000000,-1,boulder/log jam, ,Yes
475,339,Coho_survey_Reaches-250,Transient,"Falls, LWD",0.700000000000000,1.100000000000000,0.700000000000000,600.000000000000000,5.000000000000000,47.231090999999999,-123.765162000000000,0, , ,No
476,340,Coho_survey_Reaches-250,Permenant,Falls,0.700000000000000,1.500000000000000,0.800000000000000,601.000000000000000,9.000000000000000,47.231397999999999,-123.765165000000000,0, , ,No
477,341,Coho_survey_Reaches-250,Transient,"Falls, LWD",0.800000000000000,0.900000000000000,0.400000000000000,606.000000000000000,8.000000000000000,47.239561999999999,-123.761328000000010,0, , ,No
478,342,Coho_survey_Reaches-250,Transient,"Falls, LWD",0.500000000000000,0.800000000000000,0.500000000000000,607.000000000000000,12.000000000000000,47.239652999999997,-123.761623000000000,0, , ,No
479,343,Coho_survey_Reaches-253,Transient,Debris Jam,0.000000000000000,3.800000000000000,0.000000000000000,731.000000000000000,7.000000000000000,46.978310999999998,-123.181448000000000,0,no VD or PPD measurements obtained; water is seeping underneath DJ, ,No
480,344,Coho_survey_Reaches-253,Transient,Debris Jam,1.000000000000000,1.300000000000000,0.200000000000000,732.000000000000000,11.000000000000000,46.978997000000000,-123.184259000000000,0,water is shooting out 1/2 way up DJ, ,No
481,345,Coho_survey_Reaches-253,Transient,LWD,3.010000000000000,12.000000000000000,0.300000000000000,735.000000000000000,7.000000000000000,46.976191000000000,-123.175289000000010,-1, , ,Yes
482,346,Coho_survey_Reaches-253,Transient,LWD,0.700000000000000,0.500000000000000,0.800000000000000,736.000000000000000,7.000000000000000,46.976042999999997,-123.173942999999990,0, , ,No
483,347,Coho_survey_Reaches-256,Permenant,"Falls, Chute",2.000000000000000,6.440000000000000,2.400000000000000,599.000000000000000,11.000000000000000,46.622293999999997,-123.403225000000010,-1, , ,Yes
484,348,Coho_survey_Reaches-260,Transient,"LWD, Debris Jam",0.550000000000000,0.600000000000000,0.300000000000000,667.000000000000000,8.000000000000000,46.364139000000002,-123.171285999999990,0,LB jam, ,No
485,349,Coho_survey_Reaches-260,Transient,"LWD, Debris Jam",1.000000000000000,0.600000000000000,0.200000000000000,667.000000000000000,8.000000000000000,46.364139000000002,-123.171285999999990,0,RB jam, ,No
486,350,Coho_survey_Reaches-260,Transient,"LWD, Debris Jam",0.800000000000000,0.600000000000000,0.200000000000000,668.000000000000000,10.000000000000000,46.363661999999998,-123.171696999999990,0, , ,No
487,351,Coho_survey_Reaches-260,Transient,"Falls, LWD",0.550000000000000,0.850000000000000,0.800000000000000,672.000000000000000,13.000000000000000,46.361635000000000,-123.174042000000000,0, , ,No
488,352,Coho_survey_Reaches-260,Permenant,"Falls, LWD",1.520000000000000,2.000000000000000,0.200000000000000,674.000000000000000,15.000000000000000,46.360770000000002,-123.174516999999990,-1,hardpan/rootwad falls, ,Yes
489,353,Coho_survey_Reaches-260,Transient,Beaver Dam,1.400000000000000,3.000000000000000,0.100000000000000,675.000000000000000,8.000000000000000,46.359496999999998,-123.174809999999990,0,beaver pond/dam, ,No
490,354,Coho_survey_Reaches-260,Permenant,"Debris Jam, Mass Wasting",0.970000000000000,4.000000000000000,0.050000000000000,676.000000000000000,10.000000000000000,46.358874999999998,-123.175152000000000,0,sub-t, ,No
491,355,Coho_survey_Reaches-263,Transient,Beaver Dam,1.000000000000000,0.000000000000000,0.300000000000000,632.000000000000000,14.000000000000000,47.046303000000002,-123.663602999999990,0, , ,No
492,356,Coho_survey_Reaches-265,Transient,LWD,1.700000000000000,2.000000000000000,0.200000000000000,660.000000000000000,10.000000000000000,46.643110000000000,-122.554835000000000,-1, , ,Yes
493,357,Coho_survey_Reaches-265,Permenant,Falls,2.600000000000000,0.000000000000000,0.600000000000000,664.000000000000000,8.000000000000000,46.646276999999998,-122.545531000000000,-1,no HD recorded, ,Yes
494,358,Coho_survey_Reaches-267,Transient,Debris Jam,1.000000000000000,1.700000000000000,0.200000000000000,790.000000000000000,6.000000000000000,46.865524000000001,-124.028732000000010,0, , ,No
495,359,Coho_survey_Reaches-267,Transient,Debris Jam,0.000000000000000,1.000000000000000,0.000000000000000,794.000000000000000,10.000000000000000,46.864001000000002,-124.024122000000010,0,no VD or PPD measurements, ,No
496,360,Coho_survey_Reaches-267,Transient,"LWD, Debris Jam",0.600000000000000,0.800000000000000,0.200000000000000,797.000000000000000,7.000000000000000,46.862873000000000,-124.023588000000000,0, , ,No
497,361,Coho_survey_Reaches-267,Transient,Beaver Dam,0.500000000000000,0.900000000000000,0.200000000000000,798.000000000000000,8.000000000000000,46.862527999999998,-124.023266000000010,0, , ,No
498,362,Coho_survey_Reaches-267,Transient,Beaver Dam,0.800000000000000,0.900000000000000,0.100000000000000,799.000000000000000,6.000000000000000,46.862212000000000,-124.023060000000000,0,PPD <0.1m, ,No
499,363,Coho_survey_Reaches-267,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,800.000000000000000,6.000000000000000,46.862101000000003,-124.023050000000000,0,no measurements of BD collected; old beaver complex, ,No
500,364,Coho_survey_Reaches-268,Transient,Beaver Dam,1.100000000000000,1.600000000000000,0.100000000000000,737.000000000000000,5.000000000000000,47.139307000000002,-123.383456000000000,0,large boulders downstream of beaver dam for 4.47, ,No
501,365,Coho_survey_Reaches-268,Transient,Debris Jam,0.700000000000000,1.400000000000000,0.150000000000000,741.000000000000000,11.000000000000000,47.137762000000002,-123.389467000000000,0, , ,No
502,366,Coho_survey_Reaches-273,Transient,Beaver Dam,0.000000000000000,0.000000000000000,0.000000000000000,242.000000000000000,6.000000000000000,46.866841000000001,-123.177625000000010,0,old beaver dam; no measurements recorded, ,No
503,367,Coho_survey_Reaches-104,Transient,Beaver Dam,0.950000000000000,1.000000000000000,0.100000000000000,588.000000000000000,8.000000000000000,47.214005999999998,-123.671818000000000,0, , ,No
504,368,Coho_survey_Reaches-096,Transient,"Falls, LWD",0.710000000000000,4.690000000000000,0.500000000000000,457.000000000000000,7.000000000000000,46.533729999999998,-123.381210000000000,0,feature 1 at location, ,No
505,369,Coho_survey_Reaches-096,Transient,"Falls, LWD",0.700000000000000,1.220000000000000,0.300000000000000,457.000000000000000,7.000000000000000,46.533729999999998,-123.381210000000000,0,feature 2 at location, ,No
506,370,Steelhead_survey_Reaches-040,Permenant,Falls,1.360000000000000,2.850000000000000,0.410000000000000,624.000000000000000,13.000000000000000,46.435087000000003,-123.176944000000010,0, ,photo,No
507,371,Steelhead_survey_Reaches-040,Permenant,Falls,2.460000000000000,7.570000000000000,0.470000000000000,621.000000000000000,12.000000000000000,46.434930000000001,-123.178808000000000,-1, ,photo,Yes
508,372,Steelhead_survey_Reaches-040,Permenant,Cascade,2.330000000000000,4.870000000000000,0.390000000000000,625.000000000000000,11.000000000000000,46.435141000000002,-123.172631999999990,-1, ,photo,Yes
509,373,Steelhead_survey_Reaches-040,Transient,LWD,1.600000000000000,0.000000000000000,0.200000000000000,626.000000000000000,9.000000000000000,46.435751000000003,-123.168902000000000,-1,VD is an estimate; no HD; ""seems to totally flatten and compress sream. I can detect no may to pass sthd"" -KB,photo,Yes
510,374,Steelhead_survey_Reaches-040,Permenant,Chute,1.510000000000000,5.420000000000000,0.100000000000000,629.000000000000000,10.000000000000000,46.437240000000003,-123.162732000000010,-1,two consecutive chites associated with this waypoint. This is chute 1,photo,Yes
511,375,Steelhead_survey_Reaches-040,Permenant,Chute,2.250000000000000,10.330000000000000,0.100000000000000,629.000000000000000,10.000000000000000,46.437240000000003,-123.162732000000010,-1,two consecutive chites associated with this waypoint. This is chute 2, ,Yes
512,376,Steelhead_survey_Reaches-040,Transient,"Falls, LWD, Debris Jam",1.550000000000000,1.600000000000000,0.250000000000000,630.000000000000000,5.000000000000000,46.437607000000000,-123.161868000000000,-1,A log jam packed with debris creating a falls, ,Yes
513,377,Steelhead_survey_Reaches-040,Transient,LWD,1.400000000000000,1.500000000000000,0.400000000000000,631.000000000000000,10.000000000000000,46.437531000000000,-123.161272999999990,0, , ,No
514,378,Steelhead_survey_Reaches-040,Transient,LWD,1.200000000000000,1.200000000000000,0.750000000000000,632.000000000000000,6.000000000000000,46.436779000000001,-123.154861999999990,0, , ,No
515,379,Steelhead_survey_Reaches-047,Transient,LWD,0.900000000000000,1.000000000000000,0.350000000000000,596.000000000000000,6.000000000000000,46.893824000000002,-123.862105000000000,0, , ,No
516,380,Steelhead_survey_Reaches-047,Transient,"LWD, Debris Jam",0.000000000000000,0.000000000000000,0.000000000000000,597.000000000000000,11.000000000000000,46.894880000000001,-123.860271000000000,0,"old growth log cut to allow flow, water flows under, throuhg debris jam on upstream side; no measurements taken",photo,No
517,381,Steelhead_survey_Reaches-048,Transient,"Falls, LWD",0.800000000000000,1.000000000000000,0.350000000000000,609.000000000000000,12.000000000000000,46.525703999999998,-123.221200000000000,0, , ,No
518,382,Steelhead_survey_Reaches-048,Permenant,Falls,7.000000000000000,0.000000000000000,0.000000000000000,610.000000000000000,10.000000000000000,46.523071000000002,-123.223478000000000,-1,~7+ meters high; no HD or PPD obtained, ,Yes
519,383,Steelhead_survey_Reaches-053,Permenant,"Falls, Bedrock Slide",3.400000000000000,5.000000000000000,0.200000000000000,893.000000000000000,12.000000000000000,46.729008000000000,-122.659751000000000,-1,field surveyor assessed as passable but does not meet criteria, ,Yes
520,384,Steelhead_survey_Reaches-053,Permenant,"Falls, Bedrock Slide",5.000000000000000,8.000000000000000,0.600000000000000,894.000000000000000,10.000000000000000,46.728906000000002,-122.656791000000000,-1,"series of falls with multiple resting pools; PPD of resting pools are 0.4, 0.6, 0.5, and 0.2; field surveyor assessed as passable but does not meet criteria", ,Yes
521,385,Steelhead_survey_Reaches-053,Permenant,Falls,1.000000000000000,0.800000000000000,0.200000000000000,895.000000000000000,10.000000000000000,46.729163999999997,-122.656277000000000,0,top of falls is sub-t; ephemeral sediemnt build up, ,No
522,386,Steelhead_survey_Reaches-053,Permenant,"Falls, Bedrock Slide",4.000000000000000,7.000000000000000,0.500000000000000,896.000000000000000,7.000000000000000,46.731076000000002,-122.651529000000000,-1, , ,Yes
523,387,Steelhead_survey_Reaches-053,Permenant,Falls,1.500000000000000,1.600000000000000,0.800000000000000,897.000000000000000,14.000000000000000,46.728285000000000,-122.675928000000000,-1, , ,Yes
524,388,Steelhead_survey_Reaches-074,Permenant,Falls,2.000000000000000,1.400000000000000,0.500000000000000,174.000000000000000,4.000000000000000,47.431258000000000,-123.649320000000000,-1, , ,Yes
525,389,Steelhead_survey_Reaches-074,Transient,"Falls, LWD",2.800000000000000,1.500000000000000,0.100000000000000,177.000000000000000,5.000000000000000,47.430359000000003,-123.648571000000000,-1, , ,Yes
526,390,Steelhead_survey_Reaches-074,Permenant,Falls,5.000000000000000,0.000000000000000,0.000000000000000,181.000000000000000,5.000000000000000,47.421525000000003,-123.647538999999990,-1,no HD or PPD obtained, ,Yes
527,391,Steelhead_survey_Reaches-074,Permenant,"Falls, LWD",4.000000000000000,0.000000000000000,0.000000000000000,182.000000000000000,10.000000000000000,47.409416999999998,-123.657202000000000,-1,no HD or PPD obtained; falls is a permenant barrier with LWD accumulated around feature, ,Yes
528,392,Steelhead_survey_Reaches-081,Transient,Beaver Dam,0.700000000000000,1.500000000000000,0.200000000000000,218.000000000000000,5.000000000000000,47.071491000000002,-123.239572000000000,0, , ,No
529,393,Steelhead_survey_Reaches-081,Transient,Beaver Dam,1.500000000000000,30.000000000000000,0.600000000000000,221.000000000000000,6.000000000000000,47.065077000000002,-123.266690000000000,-1, , ,Yes
530,394,Steelhead_survey_Reaches-081,Transient,Beaver Dam,0.800000000000000,12.000000000000000,0.500000000000000,222.000000000000000,6.000000000000000,47.061798000000003,-123.269039000000010,0, , ,No
531,395,Steelhead_survey_Reaches-086,Transient,"Falls, LWD",2.450000000000000,1.900000000000000,0.600000000000000,573.000000000000000,7.000000000000000,47.313200000000002,-123.534904000000000,-1, , ,Yes
532,396,Steelhead_survey_Reaches-086,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,575.000000000000000,10.000000000000000,47.310312000000003,-123.537447000000000,0,no measurements obtained, ,No
533,397,Steelhead_survey_Reaches-094,Transient,"Falls, LWD",0.680000000000000,0.900000000000000,0.420000000000000,710.000000000000000,7.000000000000000,47.284528000000002,-123.846112000000010,0, , ,No
534,398,Steelhead_survey_Reaches-094,Transient,LWD,0.750000000000000,1.100000000000000,0.240000000000000,711.000000000000000,9.000000000000000,47.284447999999998,-123.847198000000010,0,"mearuements from other end of log jam: VD=0.2, HD=1.6, PPD=0.26", ,No
535,399,Steelhead_survey_Reaches-094,Transient,"Falls, LWD",0.500000000000000,0.600000000000000,0.220000000000000,0.000000000000000,12.000000000000000,47.284883000000001,-123.848719000000000,0, , ,No
536,400,Steelhead_survey_Reaches-098,Transient,Beaver Dam,2.500000000000000,2.300000000000000,0.200000000000000,208.000000000000000,6.000000000000000,46.822595000000000,-122.773555000000000,-1, , ,Yes
537,401,Steelhead_survey_Reaches-104,Permenant,"Chute, Cascade",10.000000000000000,29.000000000000000,0.000000000000000,687.000000000000000,6.000000000000000,46.416859000000002,-123.150077999999990,-1,no PPD obtained; waypoint is at bottom of feature, ,Yes
538,402,Steelhead_survey_Reaches-104,Permenant,Falls,1.300000000000000,2.900000000000000,0.010000000000000,686.000000000000000,7.000000000000000,46.416871999999998,-123.150025000000000,0, , ,No
539,403,Steelhead_survey_Reaches-104,Permenant,Chute,19.000000000000000,21.000000000000000,0.000000000000000,690.000000000000000,7.000000000000000,46.416792000000001,-123.150586000000000,-1,waypoint is bottom of feature; no PPD obtained, ,Yes
540,404,Steelhead_survey_Reaches-104,Permenant,Falls,2.410000000000000,1.900000000000000,0.050000000000000,693.000000000000000,10.000000000000000,46.416497000000000,-123.148266000000010,-1, , ,Yes
541,405,Steelhead_survey_Reaches-104,Permenant,Falls,1.520000000000000,2.100000000000000,0.050000000000000,694.000000000000000,12.000000000000000,46.416013000000000,-123.146547000000000,-1, , ,Yes
542,406,Steelhead_survey_Reaches-104,Permenant,Falls,6.800000000000000,13.600000000000000,0.350000000000000,695.000000000000000,13.000000000000000,46.415098999999998,-123.145187000000010,-1, , ,Yes
543,407,Steelhead_survey_Reaches-104,Permenant,Falls,13.300000000000001,14.900000000000000,0.020000000000000,696.000000000000000,21.000000000000000,46.414394999999999,-123.142594000000000,-1,2 sequential falls for wypt 696; this is falls 1, ,Yes
544,408,Steelhead_survey_Reaches-104,Permenant,Falls,10.600000000000000,10.900000000000000,0.100000000000000,696.000000000000000,21.000000000000000,46.414394999999999,-123.142594000000000,-1,2 sequential falls for wypt 696; this is falls 2, ,Yes
545,409,Steelhead_survey_Reaches-104,Permenant,"Falls, Chute",4.300000000000000,3.900000000000000,0.200000000000000,697.000000000000000,13.000000000000000,46.414600000000000,-123.141763999999990,-1,"50m of falls and chutes, this represents the most challenging feature within segment", ,Yes
546,410,Steelhead_survey_Reaches-104,Permenant,Falls,1.400000000000000,4.300000000000000,0.150000000000000,698.000000000000000,9.000000000000000,46.413587999999997,-123.137967000000000,0,series of two falls at this wypt; falls #1, ,No
547,411,Steelhead_survey_Reaches-104,Permenant,Falls,1.800000000000000,3.700000000000000,0.250000000000000,698.000000000000000,9.000000000000000,46.413587999999997,-123.137967000000000,-1,series of two falls at this wypt; falls # 2, ,Yes
548,412,Steelhead_survey_Reaches-104,Permenant,Falls,4.600000000000000,6.300000000000000,0.180000000000000,699.000000000000000,7.000000000000000,46.413119999999999,-123.135448000000000,-1, , ,Yes
